station;date;Location;Sub-district;District;Province;GWL_max;GWL_min;GWL_rata;SM_max;SM_min;SM_rata;Total;Status;longitude;latitude
BRG_610102_02;2020-02-24;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.246;-1.254;-1.25;59.445;57.643;58.539;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-25;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.253;-1.266;-1.259;57.623;55.706;56.613;0.2625;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-26;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.222;-1.267;-1.241;73.414;55.42;63.802;3.8325;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-27;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.152;-1.223;-1.183;74.838;62.638;66.514;3.5175;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-28;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.149;-1.157;-1.152;64.304;60.281;62.078;0.21;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-29;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.155;-1.178;-1.167;60.25;57.943;59.072;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-01;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.178;-1.202;-1.189;57.931;56.445;57.098;0.2625;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-02;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.201;-1.225;-1.212;56.436;55.152;55.837;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-03;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.225;-1.246;-1.236;55.157;54.34;54.649;0.21;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-04;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.246;-1.263;-1.254;54.526;54.107;54.306;1.2075;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-05;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.997;-1.272;-1.177;74.338;54.463;61.498;14.175;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-06;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.976;-0.989;-0.979;66.359;61.35;63.602;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-07;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.979;-1.004;-0.99;61.331;58.628;59.805;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-08;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.004;-1.037;-1.02;58.603;56.888;57.701;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-09;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.037;-1.074;-1.055;56.845;55.525;56.203;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-10;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.074;-1.113;-1.093;55.532;54.323;54.944;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-11;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.113;-1.15;-1.131;54.31;53.384;53.823;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-12;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.15;-1.185;-1.167;53.379;52.595;52.994;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-13;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.992;-1.194;-1.077;76.966;52.346;62.839;10.29;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-14;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.988;-1.003;-0.994;64.787;60.266;62.474;0.0525;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-15;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.003;-1.01;-1.007;71.186;59.434;64.226;1.575;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-16;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.004;-1.021;-1.012;65.63;61.325;63.324;0.1575;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-17;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.021;-1.049;-1.033;61.325;58.912;60.058;0.0525;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-18;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.048;-1.077;-1.062;58.899;58.013;58.325;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-19;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.89;-1.083;-0.948;77.195;57.717;66.476;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-20;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.891;-0.916;-0.903;67.878;63.487;64.695;1.785;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-21;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.916;-0.942;-0.928;67.904;62.79;65.191;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-22;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.942;-0.974;-0.957;62.763;60.092;61.3;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-23;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.974;-1.008;-0.99;60.096;58.424;59.223;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-24;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.008;-1.035;-1.022;61.252;57.875;59.692;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-25;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.82;-1.042;-0.898;77.609;59.892;66.924;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-26;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.825;-0.863;-0.844;66.886;64.022;65.444;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-27;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.862;-0.9;-0.881;64.005;61.341;62.691;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-28;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.9;-0.936;-0.918;61.325;59.607;60.416;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-29;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.936;-0.974;-0.954;59.594;58.311;58.906;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-30;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.973;-1.01;-0.992;58.312;57.238;57.737;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-03-31;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.01;-1.05;-1.03;57.22;55.921;56.553;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-01;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.05;-1.09;-1.07;55.91;54.669;55.236;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-02;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.09;-1.128;-1.109;54.672;53.727;54.158;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-03;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.129;-1.164;-1.147;53.72;52.876;53.217;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-04;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.165;-1.198;-1.181;52.861;51.93;52.285;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-05;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.198;-1.226;-1.212;51.926;51.39;51.597;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-06;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.225;-1.253;-1.239;51.383;50.537;50.881;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-07;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.253;-1.278;-1.264;50.528;49.598;50.043;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-08;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.277;-1.3;-1.289;49.599;48.749;49.063;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-09;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.299;-1.316;-1.307;48.716;48.011;48.258;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-10;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.312;-1.322;-1.317;71.694;47.755;53.166;2.625;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-11;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.314;-1.325;-1.318;73.39;51.201;58.576;2.94;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-12;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.315;-1.331;-1.323;57.573;52.585;54.601;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-13;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.329;-1.344;-1.336;52.572;50.239;51.184;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-14;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.342;-1.356;-1.349;50.204;48.852;49.368;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-15;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.356;-1.37;-1.363;48.82;47.817;48.162;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-16;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.369;-1.38;-1.373;47.827;47.251;47.471;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-04-17;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.38;-1.391;-1.384;47.16;44.372;46.182;0;BAHAYA;109.177493;1.379109
BRG_610117_01;2019-07-30;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.89;-2.89;-2.89;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-07-31;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.49;-2.89;-2.88;205.3;0;203.854;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-01;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.89;-2.89;-2.89;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-06;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;51.6;205.3;203.379;0.3;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-07;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.49;-2.69;-2.682;205.3;0;203.864;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-08;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-09;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-10;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-11;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-12;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-13;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-14;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-15;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-16;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;0.61;-2.69;-0.913;4;-6.2;91.815;4;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-17;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;0.61;-2.69;-2.071;205.3;-6.2;176.861;-749.95;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-18;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-19;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-20;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-2.69;-2.69;-2.69;205.3;205.3;205.3;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-22;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.48;-1.484;-1.482;2.053;2.05;2.052;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-23;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.484;-1.484;-1.484;2.053;2.053;2.053;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-25;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.484;-2.723;-1.5;2.053;0;3.765;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-30;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.95;-1.222;-0.988;77.336;76.809;77.229;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-08-31;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.949;-0.969;-0.957;77.385;77.309;77.341;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-01;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.968;-0.99;-0.979;77.414;77.275;77.347;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-02;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.991;-1.009;-0.999;77.352;77.298;77.329;0.0525;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-03;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.009;-1.027;-1.018;77.394;77.196;77.323;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-04;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.027;-1.043;-1.034;77.223;77.042;77.146;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-05;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.041;-1.057;-1.05;77.089;76.929;77.003;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-06;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.056;-1.069;-1.062;76.99;76.834;76.911;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-07;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.069;-1.081;-1.074;76.871;76.709;76.802;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-08;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.081;-1.09;-1.085;76.748;76.526;76.654;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-09;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.089;-1.099;-1.094;76.571;75.968;76.247;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-10;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.098;-1.108;-1.102;76.008;75.805;75.918;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-11;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.107;-1.115;-1.111;75.856;75.725;75.819;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-12;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.113;-1.121;-1.117;75.852;75.73;75.798;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-13;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.121;-1.129;-1.124;75.797;75.683;75.743;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-14;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.127;-1.135;-1.132;75.771;75.628;75.686;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-15;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.134;-1.14;-1.137;75.757;75.616;75.667;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-16;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.14;-1.147;-1.143;75.709;75.607;75.651;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-17;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.146;-1.153;-1.15;75.649;75.563;75.595;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-18;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.152;-1.159;-1.155;75.604;75.444;75.525;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-19;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.157;-1.164;-1.16;75.497;75.341;75.414;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-20;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.162;-1.168;-1.166;75.382;75.218;75.298;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-21;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.167;-1.174;-1.17;75.249;75.085;75.158;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-22;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.173;-1.178;-1.176;75.109;75.001;75.052;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-23;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.177;-1.183;-1.18;75.035;74.881;74.955;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-24;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.163;-1.186;-1.179;77.271;74.835;74.958;0.9975;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-25;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-1.153;-1.166;-1.16;77.632;75.078;75.266;0.945;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-26;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.725;-1.155;-0.831;79.3;75.335;78.458;9.5025;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-27;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.802;-0.831;-0.816;78.646;78.472;78.59;0.0525;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-28;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.83;-0.853;-0.841;78.501;77.915;78.191;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-29;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.853;-0.871;-0.861;78.059;77.885;77.999;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-09-30;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.635;-0.874;-0.689;81.274;78.047;79.846;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-01;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.651;-0.667;-0.659;80.196;80.043;80.116;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-02;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.664;-0.674;-0.67;80.479;80.191;80.334;1.2075;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-03;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.668;-0.677;-0.673;80.833;80.471;80.673;0.6825;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-04;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.677;-0.689;-0.683;80.899;80.766;80.842;0.2625;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-05;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.688;-0.703;-0.695;80.954;79.963;80.352;0.105;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-06;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.63;-0.705;-0.672;79.97;73.613;74.478;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-07;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.681;-0.695;-0.687;73.933;73.764;73.816;0.9975;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-08;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.694;-0.709;-0.701;73.988;73.9;73.949;0.0525;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-09;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.697;-0.711;-0.707;75.922;73.893;74.761;1.89;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-10;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.71;-0.719;-0.714;74.931;74.55;74.739;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-11;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.717;-0.725;-0.72;74.925;74.504;74.728;0.84;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-12;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.722;-0.735;-0.729;74.649;74.291;74.484;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-13;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.734;-0.747;-0.739;74.308;74.049;74.185;0.2625;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-14;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.745;-0.761;-0.751;74.087;73.69;73.888;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-15;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.674;-0.761;-0.699;81.269;73.644;77.005;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-16;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.676;-0.687;-0.682;76.107;75.303;75.707;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-17;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.689;-0.701;-0.696;75.058;74.69;74.807;0;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-18;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.343;-0.702;-0.463;81.435;74.701;78.331;10.9725;BAHAYA;109.1435;1.514649
BRG_610117_01;2019-10-19;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.282;-0.342;-0.311;81.08;77.888;79.328;3.5175;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-20;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.282;-0.302;-0.29;79.185;78.441;78.855;0;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-21;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.283;-0.309;-0.294;81.585;78.303;79.292;2.1;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-22;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.289;-0.308;-0.298;79.215;78.585;78.926;0.0525;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-23;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.196;-0.308;-0.229;82.853;78.526;81.63;7.2975;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-24;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.204;-0.225;-0.214;82.893;82.398;82.654;0.0525;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-25;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.225;-0.248;-0.235;82.392;81.164;81.724;0.0525;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-26;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.247;-0.26;-0.252;81.145;80.386;80.732;1.47;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-27;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.259;-0.282;-0.269;80.429;79.878;80.172;0.2625;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-28;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.281;-0.29;-0.284;79.755;79.568;79.659;0.9975;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-29;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.289;-0.308;-0.298;79.611;78.942;79.343;0;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-30;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.325;-0.329;-0.327;78.463;78.375;78.416;0;SIAGA;109.1435;1.514649
BRG_610117_01;2019-10-31;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.175;-0.331;-0.229;83.209;78.25;81.605;8.0325;SIAGA;109.1435;1.514649
BRG_610117_01;2019-11-01;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.193;-0.22;-0.206;83.282;82.852;83.166;0;SIAGA;109.1435;1.514649
BRG_610117_01;2019-11-02;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.217;-0.25;-0.228;82.905;81.896;82.455;0;SIAGA;109.1435;1.514649
BRG_610117_01;2019-11-03;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.242;-0.265;-0.252;81.945;80.594;81.215;0;SIAGA;109.1435;1.514649
BRG_610117_01;2019-11-04;SEMATA;TANGARAN;SAMBAS;KALIMANTAN BARAT;-0.264;-0.285;-0.275;80.591;79.86;80.199;0.63;SIAGA;109.1435;1.514649
